date,Open,High,Low,Close,Percentage Return
24/08/1999,101.339996,101.459999,100.379997,100.940002,0.20
31/08/1999,100.730003,100.82,98.900002,99.900002,-1.03
07/09/1999,99.940002,101.269997,99.339996,100.379997,0.48
14/09/1999,100.389999,101.050003,99.82,100.510002,0.13
21/09/1999,100.599998,100.720001,99.089996,99.690002,-0.82
28/09/1999,99.760002,99.889999,97.769997,98.040001,-1.66
05/10/1999,98.019997,99.089996,97.889999,98.769997,0.74
12/10/1999,98.75,98.809998,96.940002,97.419998,-1.37
19/10/1999,97.580002,98.660004,97.330002,98.339996,0.94
26/10/1999,98.300003,99.919998,98.110001,99.309998,0.99
02/11/1999,99.199997,100.730003,98.989998,100.349998,1.05
09/11/1999,100.379997,100.970001,99.790001,100.690002,0.34
16/11/1999,100.519997,101.349998,99.959999,100.660004,-0.03
23/11/1999,100.650002,102.309998,100.470001,101.860001,1.19
30/11/1999,101.940002,102.760002,100.82,101.129997,-0.72
07/12/1999,101.18,101.879997,100.489998,101.669998,0.53
14/12/1999,101.639999,102.720001,100.949997,101.849998,0.18
21/12/1999,101.720001,102.089996,101.239998,101.489998,-0.35
28/12/1999,101.5,102.269997,100.190002,100.220001,-1.25
04/01/2000,100.550003,101.18,99.709999,100.989998,0.77
11/01/2000,101.029999,102.099998,100.239998,102.050003,1.05
18/01/2000,101.75,102.489998,101.120003,102.199997,0.15
25/01/2000,102.019997,105.279999,101.839996,105.129997,2.87
01/02/2000,104.980003,105.360001,103.419998,104.639999,-0.47
08/02/2000,104.589996,104.93,103.360001,104.720001,0.08
15/02/2000,104.849998,105.080002,103.669998,104.580002,-0.13
22/02/2000,104.419998,106.860001,102.919998,105.269997,0.66
29/02/2000,105.629997,106.349998,104.589996,106.160004,0.85
07/03/2000,106.209999,106.610001,104.839996,105.5,-0.62
14/03/2000,105.540001,105.889999,104.959999,105.150002,-0.33
21/03/2000,105.150002,106.339996,104.480003,105.449997,0.29
28/03/2000,105.379997,106.519997,104.949997,105.540001,0.09
04/04/2000,105.790001,106.150002,104.230003,105.68,0.13
11/04/2000,105.580002,106.419998,104.959999,106.129997,0.43
18/04/2000,106.550003,107.550003,106.239998,107.279999,1.08
25/04/2000,107.32,110.349998,107.239998,109.629997,2.19
02/05/2000,109.610001,112.230003,109.510002,111.449997,1.66
09/05/2000,111.339996,111.650002,109.800003,110.559998,-0.80
16/05/2000,110.879997,112.860001,110.639999,111.059998,0.45
23/05/2000,111.209999,111.970001,109,109.120003,-1.75
30/05/2000,109.029999,109.519997,107.389999,107.459999,-1.52
06/06/2000,107.589996,107.669998,105.559998,106.970001,-0.46
13/06/2000,106.949997,107.139999,105.589996,106.330002,-0.60
20/06/2000,106.419998,108.639999,106.040001,108.110001,1.67
27/06/2000,108.150002,108.300003,106.370003,107.059998,-0.97
04/07/2000,107.349998,107.690002,106.699997,107.010002,-0.05
11/07/2000,106.989998,108.93,106.779999,108.699997,1.58
18/07/2000,108.620003,109.919998,108.330002,108.690002,-0.01
25/07/2000,108.720001,109.889999,107.830002,109.57,0.81
01/08/2000,109.5,111.650002,109.349998,110.800003,1.12
08/08/2000,110.82,111.709999,110.290001,111.080002,0.25
15/08/2000,111.029999,111.559998,110.099998,111.459999,0.34
22/08/2000,111.410004,112.260002,110.839996,111.459999,0.00
29/08/2000,111.449997,112.93,111.25,111.419998,-0.04
05/09/2000,111.610001,115.589996,111.5,115.370003,3.55
12/09/2000,115.349998,116.309998,114.230003,116,0.55
19/09/2000,115.949997,116.75,111.620003,114.059998,-1.67
26/09/2000,113.860001,114,112.639999,113.790001,-0.24
03/10/2000,113.760002,115.029999,113.739998,114.809998,0.90
10/10/2000,114.870003,116.730003,113.870003,116.389999,1.38
17/10/2000,116.300003,117.870003,115.510002,117.540001,0.99
24/10/2000,117.510002,119.07,116.099998,117.25,-0.25
31/10/2000,117.519997,117.690002,112.75,115.690002,-1.33
07/11/2000,115.459999,116.620003,114.800003,115.699997,0.01
14/11/2000,116.010002,117.699997,115.629997,117.349998,1.43
21/11/2000,117.110001,118.690002,116.919998,117.099998,-0.21
28/11/2000,117.080002,117.269997,113.260002,113.709999,-2.89
05/12/2000,113.970001,114.730003,112.790001,114.290001,0.51
12/12/2000,114.300003,115.18,112.370003,113.07,-1.07
19/12/2000,112.900002,113.660004,110.470001,110.82,-1.99
26/12/2000,110.459999,110.830002,109.459999,109.559998,-1.14
02/01/2001,109.330002,110.400002,108.089996,108.860001,-0.64
09/01/2001,109.190002,110.139999,108.559998,109.970001,1.02
16/01/2001,110.169998,111.269997,109.370003,110.239998,0.25
23/01/2001,110.150002,112.650002,109.739998,111.769997,1.39
30/01/2001,111.809998,112.080002,109.400002,109.889999,-1.68
06/02/2001,110.010002,112.57,109.919998,111.190002,1.18
13/02/2001,111.089996,113.279999,111.040001,111.919998,0.66
20/02/2001,111.919998,113.620003,111.699997,112.769997,0.76
27/02/2001,112.989998,113.019997,110.82,111.540001,-1.09
06/03/2001,111.639999,112.160004,110.93,112.010002,0.42
13/03/2001,111.900002,115.760002,111.830002,115.199997,2.85
20/03/2001,115.099998,116.790001,113.790001,115.209999,0.01
27/03/2001,115.029999,117.82,114.949997,117.339996,1.85
03/04/2001,117.260002,117.440002,114.360001,115.209999,-1.82
10/04/2001,115.529999,116.660004,115.029999,116.18,0.84
17/04/2001,115.970001,117.559998,113.860001,114.769997,-1.21
24/04/2001,114.800003,116.139999,114.339996,115.849998,0.94
01/05/2001,115.709999,116.019997,114.269997,115.32,-0.46
08/05/2001,115.25,117.339996,115.199997,117.139999,1.58
15/05/2001,117.199997,117.279999,115.739998,116.519997,-0.53
22/05/2001,116.589996,118.760002,116.480003,118.18,1.42
29/05/2001,118.040001,119.43,117.970001,119.190002,0.85
05/06/2001,119.199997,120.330002,118.32,120.050003,0.72
12/06/2001,120.150002,120.32,117.43,118.360001,-1.41
19/06/2001,118.480003,119.620003,118.110001,118.32,-0.03
26/06/2001,118.440002,120.129997,117.790001,119.669998,1.14
03/07/2001,119.589996,121.019997,119.290001,119.889999,0.18
10/07/2001,119.5,119.760002,118.120003,119.300003,-0.49
17/07/2001,119.57,119.93,116.650002,117.849998,-1.22
24/07/2001,117.739998,117.849998,116.339996,117.199997,-0.55
31/07/2001,117.269997,117.459999,115.800003,116.419998,-0.67
07/08/2001,116.5,117.160004,114.669998,115.010002,-1.21
14/08/2001,115.050003,115.419998,112.449997,113.400002,-1.40
21/08/2001,113.5,113.82,112.32,113.389999,-0.01
28/08/2001,113.419998,114.269997,112.540001,113.669998,0.25
04/09/2001,114.32,116.080002,113.610001,114.57,0.79
11/09/2001,111.980003,112.720001,111.309998,112.010002,-2.23
18/09/2001,112.389999,113.440002,111.419998,112.839996,0.74
25/09/2001,112.889999,113.730003,112.040001,113,0.14
02/10/2001,113.169998,113.529999,112.269997,112.589996,-0.36
09/10/2001,112.510002,114.870003,112.440002,113.82,1.09
16/10/2001,114.089996,116.040001,113.650002,115.75,1.70
23/10/2001,115.790001,116.269997,114.309998,114.440002,-1.13
30/10/2001,114.190002,115.32,113.660004,114.540001,0.09
06/11/2001,114.860001,115.519997,114.169998,115.339996,0.70
13/11/2001,115.75,117.269997,115.139999,116.93,1.38
20/11/2001,116.629997,117.43,116.459999,117.110001,0.15
27/11/2001,116.980003,117.419998,115.220001,115.959999,-0.98
04/12/2001,116.050003,116.760002,115.610001,116.260002,0.26
11/12/2001,116.089996,116.370003,114.43,114.93,-1.14
18/12/2001,115.260002,118.260002,114.970001,117.940002,2.62
25/12/2001,117.800003,118.120003,116.540001,116.75,-1.01
01/01/2002,116.400002,117.07,115.540001,116.330002,-0.36
08/01/2002,116.940002,117.349998,116.339996,116.639999,0.27
15/01/2002,116.690002,118.110001,116.370003,117.660004,0.87
22/01/2002,117.839996,120.510002,117.419998,120.040001,2.02
29/01/2002,119.82,120.400002,118.75,118.900002,-0.95
05/02/2002,118.839996,119.790001,118.139999,118.440002,-0.39
12/02/2002,118.349998,119.029999,118.099998,118.760002,0.27
19/02/2002,119.080002,119.370003,118.089996,119.129997,0.31
26/02/2002,118.970001,120.040001,118.599998,118.809998,-0.27
05/03/2002,118.800003,119.230003,116.760002,117.730003,-0.91
12/03/2002,117.809998,118.43,116.82,117.5,-0.20
19/03/2002,117.529999,118.279999,117.050003,118.099998,0.51
26/03/2002,118.120003,118.800003,117.620003,117.769997,-0.28
02/04/2002,118.080002,118.260002,117.120003,118.199997,0.37
09/04/2002,118.290001,118.349998,117.18,117.639999,-0.47
16/04/2002,117.639999,117.779999,116.190002,116.43,-1.03
23/04/2002,116.690002,116.779999,114.720001,114.889999,-1.32
30/04/2002,114.910004,115.389999,113.449997,113.660004,-1.07
07/05/2002,113.440002,115.089996,113.389999,114.150002,0.43
14/05/2002,114.709999,115.32,112.739998,112.82,-1.17
21/05/2002,113.290001,113.379997,112.160004,113,0.16
28/05/2002,112.790001,112.919998,110.879997,111.300003,-1.50
04/06/2002,110.809998,111.900002,110.559998,111.099998,-0.18
11/06/2002,111.059998,111.459999,110.260002,110.849998,-0.23
18/06/2002,110.739998,110.870003,107.25,108.209999,-2.38
25/06/2002,108.129997,108.529999,105.370003,106.510002,-1.57
02/07/2002,106.809998,107.879997,106.120003,106.300003,-0.20
09/07/2002,106.190002,106.489998,104.389999,104.669998,-1.53
16/07/2002,104.660004,104.980003,103.540001,104.75,0.08
23/07/2002,105.870003,107.410004,104.639999,107.099998,2.24
30/07/2002,107.18,107.910004,106.279999,107.269997,0.16
06/08/2002,107.940002,109,107.290001,107.410004,0.13
13/08/2002,107.449997,107.690002,106.18,107.519997,0.10
20/08/2002,107.550003,108.480003,106.769997,107.860001,0.32
27/08/2002,107.459999,108.059998,106.269997,106.980003,-0.82
03/09/2002,106.43,107.120003,105.410004,107.099998,0.11
10/09/2002,106.82,109.669998,106.580002,108.239998,1.06
17/09/2002,108.699997,109.239998,106.779999,107.860001,-0.35
24/09/2002,107.93,108.07,106.5,106.870003,-0.92
01/10/2002,106.739998,107.860001,106.620003,107.550003,0.64
08/10/2002,107.559998,108.139999,106.709999,107.150002,-0.37
15/10/2002,107.260002,108.739998,107.129997,108.230003,1.01
22/10/2002,108.449997,108.449997,107.120003,107.160004,-0.99
29/10/2002,107.150002,107.489998,105.75,106.120003,-0.97
05/11/2002,105.93,106.379997,104.120003,104.57,-1.46
12/11/2002,104.790001,105.650002,104.419998,105.199997,0.60
19/11/2002,105.139999,106.779999,104.709999,106.540001,1.27
26/11/2002,106.550003,107.309998,106.269997,106.349998,-0.18
03/12/2002,106.43,106.480003,104.919998,105.239998,-1.04
10/12/2002,105.260002,105.629997,103.82,104.059998,-1.12
17/12/2002,103.489998,104.160004,103.080002,103.639999,-0.40
24/12/2002,103.550003,103.639999,101.989998,102.010002,-1.57
31/12/2002,102.139999,103.199997,101.760002,101.970001,-0.04
07/01/2003,102.309998,102.970001,101.220001,101.470001,-0.49
14/01/2003,101.410004,101.699997,100.309998,100.550003,-0.91
21/01/2003,100.879997,100.959999,98.760002,99.260002,-1.28
28/01/2003,99.709999,100.440002,98.830002,99.900002,0.64
04/02/2003,99.599998,100.400002,98.650002,100.269997,0.37
11/02/2003,100.489998,100.889999,99.410004,100.040001,-0.23
18/02/2003,100.25,100.690002,99.379997,99.660004,-0.38
25/02/2003,99.610001,100.099998,99.010002,99.099998,-0.56
04/03/2003,98.870003,99.129997,97.57,97.849998,-1.26
11/03/2003,97.919998,101.129997,97.57,100.739998,2.95
18/03/2003,100.800003,102.150002,100.709999,100.980003,0.24
25/03/2003,100.959999,101.050003,98.919998,99.059998,-1.90
01/04/2003,98.860001,101.809998,98.699997,101.040001,2.00
08/04/2003,100.610001,101.089996,99.540001,99.959999,-1.07
15/04/2003,99.980003,100.309998,98.68,99.589996,-0.37
22/04/2003,99.610001,99.690002,97.919998,98.669998,-0.92
29/04/2003,98.650002,98.980003,96.230003,96.370003,-2.33
06/05/2003,96.269997,96.410004,94.110001,94.550003,-1.89
13/05/2003,94.559998,95.379997,92.980003,93.779999,-0.81
20/05/2003,93.779999,94.010002,92.889999,93.050003,-0.78
27/05/2003,92.650002,94.050003,92.209999,93.339996,0.31
03/06/2003,93.410004,94.050003,92.25,93.300003,-0.04
10/06/2003,93.459999,93.660004,91.879997,92.400002,-0.96
17/06/2003,92.529999,94.419998,92.199997,94.080002,1.82
24/06/2003,94.080002,95.339996,93.5,94.730003,0.69
01/07/2003,94.540001,95.580002,93.959999,95.510002,0.82
08/07/2003,95.519997,96.279999,95.349998,96.07,0.59
15/07/2003,96.160004,97.449997,95.739998,96.110001,0.04
22/07/2003,96.209999,96.489998,94.709999,95.059998,-1.09
29/07/2003,95.139999,97.550003,94.790001,96.18,1.18
05/08/2003,96.18,96.519997,95.559998,95.870003,-0.32
12/08/2003,95.860001,97.519997,95.779999,97.349998,1.54
19/08/2003,97.349998,99.25,97.220001,98.830002,1.52
26/08/2003,99.199997,99.489998,97.75,98,-0.84
02/09/2003,98.120003,99.370003,96.919998,97.160004,-0.86
09/09/2003,97.349998,97.440002,95.779999,95.980003,-1.21
16/09/2003,96.110001,96.900002,93.699997,93.849998,-2.22
23/09/2003,93.989998,94.349998,93.010002,93.080002,-0.82
30/09/2003,92.900002,93.419998,92.080002,92.410004,-0.72
07/10/2003,92.360001,92.410004,91.25,91.889999,-0.56
14/10/2003,92.089996,92.980003,91.639999,92.43,0.59
21/10/2003,92.559998,92.669998,91.010002,91.610001,-0.89
28/10/2003,91.610001,93.870003,91.339996,93.660004,2.24
04/11/2003,93.629997,94.129997,92.790001,93.050003,-0.65
11/11/2003,93.209999,93.379997,90.989998,91.529999,-1.63
18/11/2003,91.669998,91.720001,90.209999,91.589996,0.07
25/11/2003,91.489998,91.720001,89.879997,90.349998,-1.35
02/12/2003,90.349998,90.540001,88.639999,88.75,-1.77
09/12/2003,88.75,89.559998,88.300003,88.459999,-0.33
16/12/2003,88.389999,88.550003,87.769997,87.989998,-0.53
23/12/2003,88.040001,88.07,87.220001,87.349998,-0.73
30/12/2003,87.389999,87.419998,85.980003,86.07,-1.47
06/01/2004,86.050003,86.639999,84.800003,85.550003,-0.60
13/01/2004,85.610001,88.07,85.269997,87.660004,2.47
20/01/2004,87.410004,88.010002,85.480003,87.25,-0.47
27/01/2004,87.139999,87.860001,86.160004,87.529999,0.32
03/02/2004,87.400002,87.5,85.620003,86,-1.75
10/02/2004,85.980003,86.129997,84.739998,85.470001,-0.62
17/02/2004,85.110001,87.610001,84.559998,87.040001,1.84
24/02/2004,86.839996,88.019997,85.989998,87.519997,0.55
02/03/2004,87.5,89.839996,87.43,88,0.55
09/03/2004,87.809998,89.419998,87.599998,88.809998,0.92
16/03/2004,88.779999,89.029999,87.360001,87.809998,-1.13
23/03/2004,87.760002,89.220001,87.599998,88.629997,0.93
30/03/2004,88.550003,89.43,87.019997,89.220001,0.67
06/04/2004,89.199997,89.580002,88.080002,88.949997,-0.30
13/04/2004,88.949997,90.660004,88.849998,89.800003,0.96
20/04/2004,89.860001,91.5,89.849998,90.620003,0.91
27/04/2004,90.730003,91.559998,90.230003,90.760002,0.15
04/05/2004,90.779999,91.870003,89.220001,91.559998,0.88
11/05/2004,91.690002,92.290001,90.510002,91,-0.61
18/05/2004,90.919998,91.330002,90.07,90.480003,-0.57
25/05/2004,90.610001,90.68,88.470001,88.949997,-1.69
01/06/2004,88.639999,89.470001,88.080002,88.25,-0.79
08/06/2004,88.220001,90.419998,88.040001,89.940002,1.92
15/06/2004,89.949997,90.190002,88.989998,89.290001,-0.72
22/06/2004,89.190002,89.650002,88.480003,88.720001,-0.64
29/06/2004,88.75,89.580002,87.940002,88.230003,-0.55
06/07/2004,88.190002,88.360001,87.150002,87.389999,-0.95
13/07/2004,87.410004,88.099998,87,87.18,-0.24
20/07/2004,87.18,89.32,87.129997,89.029999,2.12
27/07/2004,89.059998,90.290001,88.760002,89.75,0.81
03/08/2004,89.860001,90.190002,88.239998,88.389999,-1.52
10/08/2004,88.43,89.290001,87.82,87.959999,-0.49
17/08/2004,87.940002,89.089996,87.660004,89.059998,1.25
24/08/2004,89.050003,90.07,88.93,89.690002,0.71
31/08/2004,89.68,89.75,88.699997,89.529999,-0.18
07/09/2004,89.410004,89.730003,88.110001,88.550003,-1.09
14/09/2004,88.540001,89.309998,88.230003,88.989998,0.50
21/09/2004,88.970001,89.010002,87.860001,88.290001,-0.79
28/09/2004,88.190002,88.599998,87.349998,88.379997,0.10
05/10/2004,88.400002,88.639999,87.349998,87.540001,-0.95
12/10/2004,87.599998,88.57,86.82,87.019997,-0.59
19/10/2004,87.129997,87.339996,84.75,84.970001,-2.36
26/10/2004,84.910004,85.889999,84.68,85.199997,0.27
02/11/2004,85.220001,85.660004,83.760002,84.089996,-1.30
09/11/2004,84.139999,84.669998,83.599998,84,-0.11
16/11/2004,84.029999,84.099998,83.010002,83.190002,-0.96
23/11/2004,83.169998,83.540001,81.529999,81.93,-1.51
30/11/2004,82.029999,82.220001,80.910004,81.279999,-0.79
07/12/2004,81.400002,83.18,80.919998,82.099998,1.01
14/12/2004,82.150002,82.669998,81.379997,81.669998,-0.52
21/12/2004,81.690002,82.120003,80.540001,80.720001,-1.16
28/12/2004,80.669998,81.760002,80.389999,81.300003,0.72
04/01/2005,81.360001,83.790001,81.18,83.290001,2.45
11/01/2005,83.199997,83.309998,82,83.059998,-0.28
18/01/2005,83.550003,84,82.879997,83.239998,0.22
25/01/2005,83.330002,84.080002,83.040001,83.599998,0.43
01/02/2005,83.489998,85.290001,83.239998,85.040001,1.72
08/02/2005,85.110001,85.440002,83.779999,83.959999,-1.27
15/02/2005,83.93,84.139999,83.360001,83.550003,-0.49
22/02/2005,82.779999,83.57,82.300003,82.510002,-1.24
01/03/2005,82.650002,83.410004,82.410004,82.790001,0.34
08/03/2005,82.699997,82.75,81.279999,81.970001,-0.99
15/03/2005,82,83.080002,81.470001,82.879997,1.11
22/03/2005,82.980003,84.739998,82.599998,84.620003,2.10
29/03/2005,84.550003,84.980003,83.559998,84.779999,0.19
05/04/2005,84.82,85.120003,84.050003,84.160004,-0.73
12/04/2005,84.230003,85.32,83.879997,84,-0.19
19/04/2005,84.010002,84.160004,83.360001,83.82,-0.21
26/04/2005,83.809998,84.650002,83.699997,84.489998,0.80
03/05/2005,84.580002,84.809998,83.75,84.639999,0.18
10/05/2005,84.559998,86.389999,84.220001,86.120003,1.75
17/05/2005,86.080002,86.739998,85.769997,86.400002,0.33
24/05/2005,86.470001,86.93,86.099998,86.419998,0.02
31/05/2005,86.900002,88.349998,86.860001,87.599998,1.37
07/06/2005,87.690002,89.349998,87.150002,88.949997,1.54
14/06/2005,88.889999,89.360001,87.68,88.489998,-0.52
21/06/2005,88.489998,89.349998,88.050003,88.449997,-0.05
28/06/2005,88.410004,90.529999,88.360001,90.43,2.24
05/07/2005,90.669998,90.769997,89.400002,89.459999,-1.07
12/07/2005,89.519997,89.839996,88.279999,89.639999,0.20
19/07/2005,89.68,90.360001,88.440002,89.599998,-0.04
26/07/2005,89.610001,90.449997,88.529999,88.800003,-0.89
02/08/2005,88.900002,89.050003,87.610001,87.919998,-0.99
09/08/2005,87.989998,88.110001,86.760002,87.32,-0.68
16/08/2005,87.339996,88.900002,87.269997,88.139999,0.94
23/08/2005,88.099998,88.580002,87.43,88.25,0.12
30/08/2005,88.190002,88.68,86.019997,86.300003,-2.21
06/09/2005,86.639999,87.720001,86.239998,87.709999,1.63
13/09/2005,87.650002,88.809998,87.349998,88.440002,0.83
20/09/2005,88.5,89.459999,87.75,89.110001,0.76
27/09/2005,89.110001,90.230003,89.029999,90.129997,1.14
04/10/2005,90.199997,90.239998,88.529999,89.459999,-0.74
11/10/2005,89.550003,90.43,89.160004,89.800003,0.38
18/10/2005,89.940002,90.739998,89.25,90.110001,0.35
25/10/2005,90.110001,90.349998,88.82,90.07,-0.04
01/11/2005,90.120003,91.589996,89.620003,91.290001,1.35
08/11/2005,91.449997,92.339996,91.300003,92.129997,0.92
15/11/2005,92.150002,92.629997,91.389999,92.029999,-0.11
22/11/2005,92.029999,92.330002,90.800003,90.980003,-1.14
29/11/2005,91.209999,92.32,91.110001,91.480003,0.55
06/12/2005,91.529999,92.050003,90.150002,90.349998,-1.24
13/12/2005,90.330002,90.68,89.519997,89.870003,-0.53
20/12/2005,89.900002,91.230003,89.839996,90.839996,1.08
27/12/2005,90.900002,91.470001,90.519997,91.169998,0.36
03/01/2006,90.75,90.940002,88.800003,89.25,-2.11
10/01/2006,89.339996,89.669998,88.730003,88.889999,-0.40
17/01/2006,89.110001,89.650002,87.93,87.949997,-1.06
24/01/2006,87.940002,89.529999,87.830002,89.419998,1.67
31/01/2006,89.43,90.419998,88.690002,90.290001,0.97
07/02/2006,90.339996,90.779999,89.699997,90.540001,0.28
14/02/2006,90.519997,91.019997,90.169998,90.639999,0.11
21/02/2006,90.449997,90.889999,90.089996,90.629997,-0.01
28/02/2006,90.669998,90.760002,89.279999,89.889999,-0.82
07/03/2006,89.910004,91.160004,89.860001,90.540001,0.72
14/03/2006,90.480003,90.610001,88.849998,89.129997,-1.56
21/03/2006,89.169998,90.620003,89.150002,90.07,1.05
28/03/2006,90.029999,90.449997,89.279999,89.629997,-0.49
04/04/2006,89.660004,89.839996,88.440002,89.720001,0.10
11/04/2006,89.639999,89.860001,88.43,88.639999,-1.20
18/04/2006,88.68,88.849998,87.410004,87.449997,-1.34
25/04/2006,87.559998,87.690002,85.480003,85.970001,-1.69
02/05/2006,86.18,86.360001,84.68,85.230003,-0.86
09/05/2006,85.25,85.489998,83.599998,84.540001,-0.81
16/05/2006,84.709999,85.470001,83.730003,84.349998,-0.22
23/05/2006,84.440002,85.360001,84.269997,85.260002,1.08
30/05/2006,85.07,85.269997,83.720001,84.139999,-1.31
06/06/2006,84.290001,86.120003,84.080002,85.849998,2.03
13/06/2006,86,86.5,85.660004,86.309998,0.54
20/06/2006,86.32,87.050003,85.629997,86.489998,0.21
27/06/2006,86.449997,86.870003,85.059998,85.18,-1.51
04/07/2006,84.980003,85.760002,84.769997,85.5,0.38
11/07/2006,85.449997,87.010002,85.32,86.959999,1.71
18/07/2006,86.980003,87.330002,85.809998,86.339996,-0.71
25/07/2006,86.379997,86.769997,85.18,85.300003,-1.20
01/08/2006,85.279999,85.629997,84.389999,84.75,-0.64
08/08/2006,84.860001,85.68,84.419998,85.639999,1.05
15/08/2006,85.599998,85.75,84.419998,84.629997,-1.18
22/08/2006,84.800003,85.550003,84.730003,85.230003,0.71
29/08/2006,85.220001,85.379997,84.720001,84.940002,-0.34
05/09/2006,84.870003,86.080002,84.730003,85.919998,1.15
12/09/2006,85.889999,86.169998,85.459999,85.809998,-0.13
19/09/2006,85.769997,86.040001,84.910004,85.290001,-0.61
26/09/2006,85.370003,86.220001,85.269997,85.589996,0.35
03/10/2006,85.610001,86.650002,85.470001,86.519997,1.09
10/10/2006,86.529999,87.300003,86.459999,87,0.55
17/10/2006,86.900002,87.089996,86.139999,86.709999,-0.33
24/10/2006,86.739998,86.919998,85.43,85.589996,-1.29
31/10/2006,85.669998,85.93,85.150002,85.75,0.19
07/11/2006,85.709999,85.730003,84.699997,85.360001,-0.45
14/11/2006,85.300003,85.699997,84.949997,85.419998,0.07
21/11/2006,85.400002,85.480003,83.25,83.510002,-2.24
28/11/2006,83.510002,83.580002,82.309998,82.489998,-1.22
05/12/2006,82.459999,83.669998,82.239998,83.120003,0.76
12/12/2006,83.089996,84.220001,82.879997,83.980003,1.03
19/12/2006,83.959999,84.029999,83.209999,83.940002,-0.05
26/12/2006,83.839996,84.129997,83.529999,83.720001,-0.26
02/01/2007,83.459999,84.839996,83.150002,84.599998,1.05
09/01/2007,84.489998,85.400002,84.43,85.029999,0.51
16/01/2007,84.940002,85.260002,84.639999,85.019997,-0.01
23/01/2007,85.029999,85.43,84.489998,85.099998,0.09
30/01/2007,85.059998,85.269997,84.400002,85.080002,-0.02
06/02/2007,85.050003,85.209999,84.650002,85.150002,0.08
13/02/2007,85.139999,85.160004,83.940002,84.089996,-1.24
20/02/2007,84.099998,84.529999,83.889999,83.93,-0.19
27/02/2007,83.900002,84.25,83.400002,84.150002,0.26
06/03/2007,84.18,84.379997,83.739998,83.860001,-0.34
13/03/2007,83.839996,83.970001,83.029999,83.389999,-0.56
20/03/2007,83.309998,83.5,82.650002,83.080002,-0.37
27/03/2007,83.080002,83.330002,82.639999,82.870003,-0.25
03/04/2007,82.849998,83.209999,82.589996,83.099998,0.28
10/04/2007,83.099998,83.129997,81.970001,82.07,-1.24
17/04/2007,82.169998,82.190002,81.510002,81.739998,-0.40
24/04/2007,81.699997,81.839996,81.269997,81.449997,-0.35
01/05/2007,81.43,82.040001,81.25,81.68,0.28
08/05/2007,81.68,82.379997,81.550003,82.07,0.48
15/05/2007,82.050003,82.510002,81.660004,82.360001,0.35
22/05/2007,82.370003,82.599998,82.099998,82.330002,-0.04
29/05/2007,82.349998,82.589996,81.980003,82.059998,-0.33
05/06/2007,82.040001,82.919998,81.699997,82.709999,0.79
12/06/2007,82.720001,83.269997,82.620003,82.709999,0.00
19/06/2007,82.709999,82.82,82.290001,82.32,-0.47
26/06/2007,82.339996,82.480003,81.309998,81.389999,-1.13
03/07/2007,81.410004,81.730003,81.239998,81.43,0.05
10/07/2007,81.540001,81.589996,80.440002,80.519997,-1.12
17/07/2007,80.529999,80.660004,80.120003,80.349998,-0.21
24/07/2007,80.18,81.089996,80.019997,80.849998,0.62
31/07/2007,80.769997,80.970001,79.959999,80.25,-0.74
07/08/2007,80.25,81.110001,80.169998,81.050003,1.00
14/08/2007,81.050003,82.129997,81,81.400002,0.43
21/08/2007,81.43,81.57,80.580002,80.739998,-0.81
28/08/2007,80.860001,81.050003,80.440002,80.790001,0.06
04/09/2007,80.809998,81.139999,79.790001,79.82,-1.20
11/09/2007,79.93,79.940002,79.300003,79.720001,-0.13
18/09/2007,79.75,79.849998,78.309998,78.529999,-1.49
25/09/2007,78.57,78.690002,77.660004,77.900002,-0.80
02/10/2007,77.989998,78.82,77.910004,78.669998,0.99
09/10/2007,78.82,78.889999,77.940002,78.089996,-0.74
16/10/2007,78.050003,78.339996,77.089996,78.059998,-0.04
23/10/2007,77.860001,78.010002,76.779999,76.839996,-1.56
30/10/2007,76.970001,77.029999,76.220001,76.43,-0.53
06/11/2007,76.279999,76.440002,74.980003,75.900002,-0.69
13/11/2007,75.790001,76.150002,75.400002,75.779999,-0.16
20/11/2007,75.760002,75.910004,74.480003,74.860001,-1.21
27/11/2007,74.879997,76.18,74.75,75.93,1.43
04/12/2007,75.93,76.82,75.599998,76.059998,0.17
11/12/2007,76.040001,77.800003,75.919998,77.400002,1.76
18/12/2007,77.309998,77.849998,77.309998,77.57,0.22
25/12/2007,77.589996,77.610001,75.959999,76.699997,-1.12
01/01/2008,76.349998,76.650002,75.43,76.169998,-0.69
08/01/2008,76.099998,76.519997,75.360001,75.610001,-0.74
15/01/2008,75.480003,77.07,75.199997,76.870003,1.67
22/01/2008,77.110001,77.349998,75.480003,75.580002,-1.68
29/01/2008,75.559998,75.68,74.849998,75.370003,-0.28
05/02/2008,75.43,77.040001,75.339996,76.580002,1.61
12/02/2008,76.470001,76.669998,75.849998,76.099998,-0.63
19/02/2008,76.019997,76.529999,75.360001,75.529999,-0.75
26/02/2008,75.57,75.68,73.559998,73.699997,-2.42
04/03/2008,73.739998,73.949997,72.459999,72.989998,-0.96
11/03/2008,73,73.400002,70.699997,71.459999,-2.10
18/03/2008,71.510002,73.190002,71.040001,72.949997,2.09
25/03/2008,72.940002,72.970001,71.330002,71.800003,-1.58
01/04/2008,71.870003,72.839996,71.739998,72.199997,0.56
08/04/2008,72.190002,72.389999,71.419998,71.879997,-0.44
